train_lang,test_lang,acc,f1
de,ta,0.8162621692033457,0.5896043444530643
de,te,0.8657178217821783,0.5902255639097745
de,th,0.2906736412953512,0.03252240213802861
de,tl,0.7073552425665102,0.5805869074492099
de,tr,0.8624127485842223,0.6992154065620542
de,ur,0.8010741993236523,0.599820143884892
de,vi,0.7532776930023979,0.5537868220234676
de,yo,0.5173824130879345,0.26609442060085836
de,zh,0.6883172190451231,0.277405799131531
el,af,0.9250963833302736,0.7536329841162556
el,ar,0.7203496601390552,0.4789460518635871
el,bg,0.9173386614342801,0.7986885245901639
el,bn,0.76587938546205,0.6236741620704285
el,de,0.9047696948008793,0.6882794836262855
el,el,0.9750550746567569,0.9142577965963684
el,en,0.7726110062580709,0.536505999593248
el,es,0.8605916460694244,0.7446376340591485
el,et,0.8936054354417534,0.7079890809827115
el,eu,0.8810881918461091,0.6156030488716187
el,fa,0.7741564225309826,0.5388667608891173
el,fi,0.9075253117594964,0.7398279796384062
el,fr,0.8276898270301964,0.649447949526814
el,he,0.8448141378627891,0.5619505842347068
el,hi,0.809228650137741,0.6630644538788112
el,hu,0.9281128930534283,0.7770559680182753
el,id,0.6637378256585854,0.4710955511911878
el,it,0.8540716205237173,0.6522544313844062
el,ja,0.7207190437568972,0.26277372262773724
el,jv,0.7487179487179487,0.4622222222222222
el,ka,0.9209822693724664,0.7513757637861019
el,kk,0.8575693494215698,0.5709638064253761
el,ko,0.8617334686703142,0.6060789659699081
el,ml,0.8923843416370106,0.6944114149821641
el,mr,0.8745042492917847,0.6813271604938271
el,ms,0.6490540310209647,0.4337762537505358
el,my,0.8558030480656507,0.6139240506329114
el,nl,0.8871841798778314,0.7067760099769472
el,pt,0.807655114327604,0.6533192007223334
el,ru,0.8630743180751007,0.6562610575977983
el,sw,0.7329292208949902,0.5436491518411254
el,ta,0.851090086384204,0.6106090373280942
el,te,0.8787128712871287,0.5923933922397234
el,th,0.3974986559966199,0.0364388709439061
el,tl,0.5707578806170356,0.4226415094339622
el,tr,0.9038588173317529,0.7649637187373384
el,ur,0.7941117962999801,0.5728551974580118
el,vi,0.7577309956089814,0.5307048294634387
el,yo,0.43149284253578735,0.21105527638190955
el,zh,0.7754654112185397,0.3170563342237162
en,af,0.9157334312465577,0.7405764966740576
en,ar,0.6829260705230903,0.4103089404244858
en,bg,0.9051350769304396,0.7783681980224659
en,bn,0.7567071772529237,0.662533215234721
en,de,0.9214764071366495,0.7468638766976535
en,el,0.9115022586172367,0.7245628447365333
en,en,0.9292241978742426,0.8346769971730709
en,es,0.8509847813583299,0.7216008050470256
en,et,0.8946326250262985,0.7304156192968563
en,eu,0.8424752806202219,0.5974152171800602
en,fa,0.6966957450002502,0.3981951009883971
en,fi,0.909523923502238,0.7435048650817534
en,fr,0.873116388155966,0.7713432835820895
en,he,0.815988916958683,0.5017144919689587
en,hi,0.8131887052341598,0.669818754925138
en,hu,0.9201504640057663,0.7700256629597947
en,id,0.699400772051104,0.4939375629405841
en,it,0.9042684832197988,0.7740634005763689
en,ja,0.6884764196726543,0.18010155911097506
en,jv,0.7196581196581197,0.497991967871486
en,ka,0.8706243300188519,0.6345845118874703
en,kk,0.806194800348302,0.41167434715821816
en,ko,0.808419775703711,0.48189649135093493
en,ml,0.8530960854092526,0.5861486486486486
en,mr,0.8351274787535411,0.5795323878880797
en,ms,0.7668314300323845,0.588583509513742
en,my,0.8241500586166471,0.4705882352941176
en,nl,0.924963753476101,0.7930119098866407
en,pt,0.865349221698849,0.7678491910345852
en,ru,0.837675550306635,0.6314347677205797
en,sw,0.7867712604742378,0.630268968285829
en,ta,0.8126971068147538,0.5292207792207793
en,te,0.8402227722772277,0.4971977582065653
en,th,0.2526852478089986,0.03286761592798093
en,tl,0.7902973395931142,0.7015130674002751
en,tr,0.8993151586988015,0.7496545125970022
en,ur,0.7515416749552417,0.5144404332129964
en,vi,0.8290461212668556,0.6530131628748056
en,yo,0.623721881390593,0.4205607476635514
en,zh,0.6904839902284703,0.2516563955675144
es,af,0.9149990820635212,0.767070835992342
es,ar,0.7454075998195704,0.5110099643252553
es,bg,0.9201622358881099,0.813131142558006
es,bn,0.7560192616372392,0.6323466323466324
es,de,0.9048923879147283,0.715413924489089
es,el,0.9146843498965264,0.7559977975300873
es,en,0.8417105393861131,0.6526488976637052
es,es,0.9504888930342459,0.9052249344361508
es,et,0.9043228592997785,0.7305364368968975
es,eu,0.8895310596176449,0.660044681216704
es,fa,0.7180791620102414,0.47273636818409204
es,fi,0.9165729194092725,0.7580110497237569
es,fr,0.901817648783348,0.8028553275778302
es,he,0.8297030164033669,0.5586699349888097
es,hi,0.827995867768595,0.685539403213466
es,hu,0.9376633030002703,0.8002335646080925
es,id,0.7038263369566973,0.5185940303376284
es,it,0.9046309605649647,0.7827527826807391
es,ja,0.6841020595391631,0.20101722045800738
es,jv,0.7846153846153846,0.6
es,ka,0.8995551941251124,0.6902720558215492
es,kk,0.8423933325040428,0.5712115457652868
es,ko,0.820686752655163,0.5116171157734248
es,ml,0.8580782918149467,0.6109375
es,mr,0.8640226628895185,0.6562737642585551
es,ms,0.6972899267087097,0.5080946450809465
es,my,0.7854630715123095,0.4428571428571429
es,nl,0.9199486606612317,0.7993248581483876
es,pt,0.9183485666157157,0.8523472132762474
es,ru,0.8560451913089259,0.6450900506415871
es,sw,0.7960420752362275,0.6558177379983727
es,ta,0.8342245989304813,0.5658914728682171
es,te,0.8650990099009901,0.573161485974223
es,th,0.45700686900026644,0.032973472469517005
es,tl,0.774200760116253,0.6411526339486717
es,tr,0.917173712630054,0.7879999999999999
es,ur,0.8080366023473244,0.5674832962138084
es,vi,0.8095823860982218,0.6362685125563425
es,yo,0.5378323108384458,0.33175355450236965
es,zh,0.7041959547364776,0.25037101702313397
et,af,0.9325316688085185,0.7792792792792792
et,ar,0.763061703815464,0.5236475542597991
et,bg,0.915029551817377,0.7808386483919121
et,bn,0.7422609493235497,0.6363238512035011
et,de,0.9159040948826747,0.721904629113218
et,el,0.9163755312757293,0.7306702561463242
et,en,0.8305229959272872,0.6192444111808922
et,es,0.8556949431827015,0.7404222351346117
et,et,0.9763003848866998,0.9262318632380405
et,eu,0.9141264381449413,0.6935466666666666
et,fa,0.6474738545193736,0.4029477891581314
et,fi,0.9362837789319993,0.8116021343549049
et,fr,0.8541776605101143,0.7275282976991937
et,he,0.8416126290790132,0.5650971545011281
et,hi,0.7959710743801653,0.6443319049474096
et,hu,0.9381588431390215,0.8094565254850605
et,id,0.8625006056886276,0.7077444416893958
et,it,0.9152427973251672,0.7849299234214709
et,ja,0.7116445732672082,0.255269717577019
et,jv,0.8307692307692308,0.6722689075630252
et,ka,0.9126775835089146,0.7227053890355646
et,kk,0.8581913173280259,0.5778834720570749
et,ko,0.8286460525338549,0.5622413026374303
et,ml,0.8649110320284698,0.6294498381877023
et,mr,0.8552407932011331,0.6231430805316653
et,ms,0.742116925174706,0.5449299258037923
et,my,0.8569753810082064,0.6423841059602649
et,nl,0.9153495115632353,0.7729804006653649
et,pt,0.8674860404903765,0.7608622807997321
et,ru,0.8847877744418674,0.7057571816999645
et,sw,0.7922980923515778,0.5999208547685003
et,ta,0.8361442479089538,0.5743215876873228
et,te,0.8683168316831683,0.563721657544957
et,th,0.39348477610716714,0.028957723741297545
et,tl,0.7744243237200984,0.6438848920863309
et,tr,0.8998287896747004,0.7401043700521851
et,ur,0.7310523174855779,0.46473388143660754
et,vi,0.7890131107720096,0.582392077982361
et,yo,0.5644171779141104,0.2821576763485477
et,zh,0.7477513314177142,0.3361438679245283
eu,af,0.9300532403157702,0.7784974093264249
eu,ar,0.7614751675973309,0.5056328694499669
eu,bg,0.907121150486947,0.7785910952924585
eu,bn,0.6860811740426508,0.5546737213403881
eu,de,0.9068043556055416,0.7021276595744681
eu,el,0.9176772958899841,0.7402376910016978
eu,en,0.82571769146717,0.6077636910207816
eu,es,0.8904226709571111,0.7921183825274986
eu,et,0.9163273640830167,0.7657817109144541
eu,eu,0.9742400879869745,0.9079327891056852
eu,fa,0.7066368655446766,0.45616386713023077
eu,fi,0.929043299265181,0.7824646792401811
eu,fr,0.8901788331867487,0.7702758183107529
eu,he,0.8341502031502847,0.5446704520951628
eu,hi,0.8183539944903582,0.6440281030444965
eu,hu,0.9341832597531309,0.7983253834803199
eu,id,0.7489864810298322,0.5650826446280992
eu,it,0.906543341041185,0.7629808211291426
eu,ja,0.7391870869952534,0.14414782994101805
eu,jv,0.8085470085470086,0.6224066390041494
eu,ka,0.8988651905518796,0.6847792528558196
eu,kk,0.8886677447443712,0.6180327868852459
eu,ko,0.8247592404624564,0.5130353495135547
eu,ml,0.8666192170818505,0.6273062730627307
eu,mr,0.8688385269121813,0.6368584758942457
eu,ms,0.7664905403102097,0.5782312925170068
eu,my,0.8053927315357562,0.4743083003952569
eu,nl,0.9144582035985074,0.7613554950565983
eu,pt,0.8768599681816764,0.7696217670802811
eu,ru,0.8723089400816745,0.6763151849299334
eu,sw,0.7981814940274559,0.638314785373609
eu,ta,0.8376525435348965,0.5540211210398049
eu,te,0.8754950495049505,0.575609756097561
eu,th,0.6840354470052767,0.040056789372274616
eu,tl,0.7433489827856025,0.5857142857142856
eu,tr,0.9177663637560911,0.7951720150332466
eu,ur,0.7845633578675154,0.5707905314872712
eu,vi,0.7935286973311326,0.5993273986152325
eu,yo,0.48466257668711654,0.2352941176470588
eu,zh,0.7539053359665298,0.21598928739459303
fa,af,0.8714888929686065,0.5808403361344537
fa,ar,0.826305392667714,0.6378351661930063
fa,bg,0.8521451987269987,0.6772686679947791
fa,bn,0.7507452419169915,0.6339590443686006
fa,de,0.9047594703747253,0.68874321880651
fa,el,0.8813168962371214,0.6619151163727148
fa,en,0.701462699910599,0.41337695383496914
fa,es,0.8087954110898662,0.6633982922743801
fa,et,0.8202789500389837,0.5690814583257605
fa,eu,0.8453542661821632,0.5484312032239493
fa,fa,0.9709105465948327,0.9375601264373081
fa,fi,0.8399195768208909,0.6164664310954064
fa,fr,0.7617707417179713,0.5782363247031341
fa,he,0.8054996099980208,0.48132337246531487
fa,hi,0.8021694214876033,0.6344249809596344
fa,hu,0.8573858005225696,0.6451052116909927
fa,id,0.5985334259363946,0.35046627629581434
fa,it,0.7764139741266171,0.5687951629553164
fa,ja,0.7245416229009054,0.12124894336432797
fa,jv,0.7076923076923077,0.4484304932735426
fa,ka,0.827375891768011,0.5776780279975655
fa,kk,0.8126632665754447,0.48731744811683325
fa,ko,0.7420964028420766,0.40351692103516923
fa,ml,0.8641992882562277,0.6188411509657076
fa,mr,0.853257790368272,0.6626139817629179
fa,ms,0.607124595193455,0.37259292431706226
fa,my,0.7432590855803048,0.48466257668711654
fa,nl,0.8409550067739405,0.6209093322210003
fa,pt,0.7552016720217113,0.6017171756772651
fa,ru,0.7953584996940765,0.533075160041097
fa,sw,0.6794437511142806,0.42693773824650577
fa,ta,0.817221993692582,0.5483110761979577
fa,te,0.87240099009901,0.5797534553604781
fa,th,0.6497755790250339,0.010345358049380818
fa,tl,0.48893360160965793,0.3231939163498098
fa,tr,0.8242855261424997,0.5960554049984944
fa,ur,0.8448378754724488,0.6897187644075611
fa,vi,0.6938120893151879,0.43112487100103203
fa,yo,0.40081799591002043,0.18072289156626506
fa,zh,0.7815445381454685,0.20434958254780503
fi,af,0.940058747934643,0.7976615784345568
fi,ar,0.7596242086761755,0.49842709482371206
fi,bg,0.9221842023402168,0.7945604005277224
fi,bn,0.7342352671405641,0.607843137254902
fi,de,0.9224681764735955,0.7377618769135506
fi,el,0.929048265426467,0.7650019661816752
fi,en,0.8348688785139565,0.616435267209999
fi,es,0.8997341789861494,0.812615809185886
fi,et,0.9429971659468089,0.8302892473882453
fi,eu,0.8952890307415274,0.6290186553317815
fi,fa,0.7532900772271612,0.48499165071478023
fi,fi,0.9710859522726729,0.9061120309050772
fi,fr,0.8897537379067723,0.7561759976611606
fi,he,0.8438944317030862,0.5717216739184265
fi,hi,0.8359159779614325,0.7010469174098488
fi,hu,0.9494436435714929,0.8371657475808969
fi,id,0.7455784730185906,0.5602050877538947
fi,it,0.9142803574776577,0.7862393833416601
fi,ja,0.6839391844278098,0.2211239886289088
fi,jv,0.811965811965812,0.6419753086419753
fi,ka,0.9183085055261894,0.7480317955349332
fi,kk,0.8894141062321185,0.6433915211970075
fi,ko,0.8556185477681777,0.5993761443005358
fi,ml,0.8744483985765125,0.6448784376245517
fi,mr,0.8647308781869688,0.6427191966010042
fi,ms,0.7446735980910175,0.5136000000000001
fi,my,0.8499413833528722,0.6027397260273972
fi,nl,0.9252608561310104,0.7956186208613393
fi,pt,0.8796050784540038,0.771421194349157
fi,ru,0.8618933109463709,0.6526548672566371
fi,sw,0.765733642360492,0.5454545454545455
fi,ta,0.8487590840532017,0.6116088819633814
fi,te,0.8784653465346535,0.5970496894409938
fi,th,0.2912743043895702,0.03133500375357077
fi,tl,0.7301587301587301,0.5567733450241121
fi,tr,0.9311471091795075,0.8142929402413469
fi,ur,0.7533320071613289,0.4775736864587783
fi,vi,0.7960823393852574,0.585101758545742
fi,yo,0.5030674846625767,0.2976744186046511
fi,zh,0.7059649385535516,0.2705747310536291
fr,af,0.9163759867817147,0.767219387755102
fr,ar,0.7769050100325084,0.5237592397043296
fr,bg,0.9105190112703693,0.7913562848130998
fr,bn,0.7411144232974088,0.6286701208981001
fr,de,0.911568938193344,0.7328457220615751
fr,el,0.9179777031086584,0.7531183807954812
fr,en,0.8322365153471739,0.6343949851199899
fr,es,0.9212019462450839,0.8514342235410485
fr,et,0.9158075814016806,0.7631268641187486
fr,eu,0.8597599767093302,0.6338650778397078
fr,fa,0.806698580554768,0.5609745851711825
fr,fi,0.9248545920199143,0.7780580075662044
fr,fr,0.95064497214893,0.8971878176410798
fr,he,0.8425323352387162,0.5867042849585611
fr,hi,0.8353994490358126,0.7026406429391504
fr,hu,0.9374943688620596,0.8051779048662716
fr,id,0.7425258023355353,0.5445360906113106
fr,it,0.9085682144865946,0.7854579385587137
fr,ja,0.6845275292178006,0.182292065925642
fr,jv,0.7914529914529914,0.6333333333333334
fr,ka,0.9052107591271454,0.7183981866263695
fr,kk,0.815897499689016,0.4722222222222222
fr,ko,0.8277548090015596,0.5245799841308172
fr,ml,0.8592170818505338,0.6061575369852059
fr,mr,0.8715297450424929,0.6831721470019342
fr,ms,0.7247315493437873,0.558985200845666
fr,my,0.8171160609613131,0.49218749999999994
fr,nl,0.9246191143964062,0.8033145603902859
fr,pt,0.9023926131578126,0.8284964379452568
fr,ru,0.86883706370324,0.6729092916143276
fr,sw,0.793367801747192,0.6441495778045838
fr,ta,0.8261346496640615,0.5492679066086269
fr,te,0.8790841584158415,0.6060606060606062
fr,th,0.5279986252540205,0.018522616623882448
fr,tl,0.774871450927789,0.6502683363148479
fr,tr,0.9172790728302384,0.7857522971582644
fr,ur,0.8171871891784365,0.6092834610184769
fr,vi,0.8406153654510915,0.6792560567746146
fr,yo,0.48466257668711654,0.30939226519337015
fr,zh,0.7238185715221684,0.20490005252263108
he,af,0.9067376537543602,0.7160321341250436
he,ar,0.8041872112737397,0.5836832139622952
he,bg,0.9084611519226627,0.7658594411515666
he,bn,0.7466177482228846,0.5783132530120482
he,de,0.8867338070650784,0.646058498979669
he,el,0.9261109503994304,0.7504978889508485
he,en,0.7399548028210986,0.5075291150508123
he,es,0.7986133781031883,0.6588477366255144
he,et,0.8775540512109699,0.6681854342952195
he,eu,0.8307113358708662,0.5363280704205673
he,fa,0.7270862175370707,0.4341988190568632
he,fi,0.894755738528926,0.7124639494075541
he,fr,0.8047053649956024,0.6296806613713729
he,he,0.9571812752482625,0.8649600920399799
he,hi,0.8336776859504132,0.6641984450203627
he,hu,0.8969614379673845,0.6976944624003447
he,id,0.6732027199457303,0.4718099526719662
he,it,0.8419598775076558,0.64142643939989
he,ja,0.6911356051641382,0.2798661957004842
he,jv,0.7299145299145299,0.49789029535864976
he,ka,0.8974482189282766,0.6963016678752719
he,kk,0.8407762159472572,0.5531754979331079
he,ko,0.8557794667392865,0.6004529278550631
he,ml,0.8751601423487545,0.6271829916476842
he,mr,0.8674220963172804,0.636767976278725
he,ms,0.6328617692176581,0.4372659176029963
he,my,0.839390386869871,0.5847176079734221
he,nl,0.8692748318398973,0.6927606511950122
he,pt,0.7885329257260505,0.6372552944473358
he,ru,0.8399948775594417,0.591901951201173
he,sw,0.703690497414869,0.49956933677863913
he,ta,0.8432743726861374,0.5705728191688506
he,te,0.8667079207920793,0.5561151079136691
he,th,0.2632748908637724,0.04550487061751706
he,tl,0.577241225128549,0.42662779397473277
he,tr,0.8682338996444093,0.6767133382461311
he,ur,0.7549234135667396,0.40958959772450226
he,vi,0.7297810719068232,0.5191500411130827
he,yo,0.4458077709611452,0.2555555555555556
he,zh,0.7292191200007487,0.31721311475409836
hi,af,0.874150908757114,0.5781959766385464
hi,ar,0.8102844877198986,0.5839544426764928
hi,bg,0.8993204278433156,0.7502566559441517
hi,bn,0.7972941985783077,0.6948561464690497
hi,de,0.8932569909513829,0.6588800114650138
hi,el,0.8974610026925388,0.6768986083499006
hi,en,0.8168024237608026,0.60014164305949
hi,es,0.849601268479224,0.729941133779534
hi,et,0.876106085170105,0.6593192868719611
hi,eu,0.8761497072492209,0.6028851184692428
hi,fa,0.7944056177338915,0.6060579646981913
hi,fi,0.8925417075564279,0.6987850270384156
hi,fr,0.8521547933157432,0.6933363988197878
hi,he,0.8252907552068175,0.5388829598007826
hi,hi,0.9454201101928374,0.8904164981803477
hi,hu,0.9022547076313181,0.7092520382842965
hi,id,0.6769660652851582,0.41987152748811213
hi,it,0.8705205924629711,0.7031028037383177
hi,ja,0.7598389863184907,0.22925263640531865
hi,jv,0.7589743589743589,0.4727272727272727
hi,ka,0.8726327332766545,0.6553651127029967
hi,kk,0.833436994651076,0.5038045654785742
hi,ko,0.849714059366722,0.5577057916140794
hi,ml,0.8745907473309609,0.6590461174615688
hi,mr,0.8923512747875354,0.7222438644331906
hi,ms,0.7806374637804671,0.5584872471416007
hi,my,0.8335287221570926,0.5916398713826366
hi,nl,0.8796377724431346,0.6811825364442301
hi,pt,0.8354649530523754,0.7056385391413154
hi,ru,0.813500476671552,0.5624461670973299
hi,sw,0.7689427705473346,0.6218842416561048
hi,ta,0.8520499108734403,0.6027397260273973
hi,te,0.8746287128712872,0.5858427845131012
hi,th,0.626606694949858,0.0360686773730252
hi,tl,0.7073552425665102,0.5652374366067312
hi,tr,0.8869616752271829,0.7259049605243557
hi,ur,0.8223592599960214,0.7102539981185324
hi,vi,0.7374108560929277,0.4994658347933848
hi,yo,0.48466257668711654,0.3132530120481928
hi,zh,0.8006523712806881,0.3241185897435897
hu,af,0.9410684780613181,0.8035421449655625
hu,ar,0.7484095752127047,0.5256908733642711
hu,bg,0.9264674212150942,0.8127994524298425
hu,bn,0.6691125888557671,0.5212121212121211
hu,de,0.9256888707121312,0.7538097090124809
hu,el,0.9214490754133381,0.7514446227929374
